微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
P18BpsGOJ,#spacex星舰#特朗普与马斯克今天一同出席SpaceX发射仪式，观摩星舰第六次试飞！🚀本次发射顺利升空，不过一级助推火箭在返回的时候没进行尝试“筷子夹火箭”，而选择降落在墨西哥湾，火箭在接近海面时发生爆炸。目前，星舰飞船还继续在太空飞行，状态良好。  ,,无,无,无,2024-11-20 09:14,iPhone 13,0,0,0
P18Bk5iIk,#卫生巾造假风波#ABC卫生巾长度虚标，客服称可以不买？ABC道歉！多平台下架全部商品，背后公司6年上市未果。#ABC卫生巾所属公司6年上市未果#劣质卫生巾影响女性身体健康，要让卫生巾以女性切实的需求来设计！  ,,无,无,无,2024-11-20 09:14,iPhone 13,0,0,0
P18B9rYnD,#东北虎进村伤人#【#90多岁村民第一次听说老虎进村# 专家：伤人老虎或来自俄罗斯】#专家称伤人老虎或来自俄罗斯# 11月18日，黑龙江勃利县，长太村发生一起老虎伤人事件，引发广泛关注。18日晚，据媒体报道，被老虎咬伤的村民左手保住了，无截肢风险，只是骨折。19日，长太村一村民表示，多名工作人员在村里守了一夜，老虎还没找到，“我爸90多岁了，第一次听说勃利发生这种事”。针对此次老虎伤人，中科院动物研究所研究员张健旭表示，这一次伤人的野生东北虎，不一定是现在入境的，也可能是以前从俄罗斯过来。 ,,无,无,无,2024-11-20 09:14,iPhone 13,0,0,0
P18B2BV42,#楼市重磅政策#楼市迎重大变革一则重磅消息引发了各界广泛关注，北京、上海、深圳这三大一线城市均已取消普通住房标准，这一举措犹如投入楼市湖面的巨石，激起层层涟漪，或将对房地产市场带来深远且多维度的影响。政策回顾与背景过去，普通住房标准在楼市中扮演着重要角色。它通常依据住房面积、成交价格等多个维度来进行界定，不同城市有着各自具体的划分规则。例如，在某些地区会规定单套建筑面积在一定数值以下、实际成交价格低于同级别土地上住房平均交易价格一定倍数等条件的住房为普通住房。这一标准的存在，在税收、信贷等诸多方面影响着住房交易。而此次北上深选择取消该标准，背后是有着深刻的时代背景与现实考量的。随着城市的不断发展，房地产市场格局发生了显著变化，原有的普通住房标准在部分情况下已难以精准适配当下复杂多元的住房供应与需求情况，同时也是为了进一步促进房地产市场平稳健康发展，更好地落实“房住不炒”理念，从政策层面进行的适应性调整。 ,,无,无,无,2024-11-20 09:13,iPhone 13,0,0,0
P18AXoqDv,#国足落败日本#在昨晚激烈的世界杯预选赛中，我国足球队遗憾落败给了实力强大的日本队，这场比拼再次引发了国内外的广泛关注和热议。尽管我国球员在比赛中展现出了顽强的拼搏精神，但面对技艺高超、战术灵活的日本队，最终还是未能扭转局势，以一球之差败北。尽管比赛结果不尽如人意，但国足在比赛中的表现却令人眼前一亮，虽败犹荣显韧性。 ,,无,无,无,2024-11-20 09:13,iPhone 13,0,0,0
P17Ibv9lp,#马斯克#希拉里败给特朗普是2016年底，这一次像一个标志，之后乌克兰的泽连斯基、阿根廷的米莱都做了总统，现在马斯克又进了白宫。如果政坛的核心位置一直在职业政客之间流转，这是相对正常的现象，当大量圈外人电闪雷鸣地进去了，说明世界和社会在发生剧变，遗憾的是这种剧变一般会在几十上百年后被某个天赋异禀的研究生或博士生说清说透，同时代的我们只是作为剧中人在看戏。 ,,无,无,无,2024-11-20 06:58,iPhone 13,0,0,0
P17I27j5B,#特朗普新政#为马斯克站场，特朗普或现场观看星舰第六次试射。此前他曾表示，对星舰“筷子夹火箭”很感兴趣。不过上次他忙着竞选，没有赶上，这次现场看大火箭。  ,,无,无,无,2024-11-20 06:58,iPhone 13,0,0,0
P17HOxLtY,#东北虎进村伤人#近年来，随着生态保护工作的深入推进，中国的野生东北虎数量显著回升，这无疑是生态治理的一项重大成就。广东省科学院动物研究所研究员胡慧建表示，东北虎频繁现身人类活动区域，既是保护成效的体现，也为管理工作带来了新的挑战。这种“重逢”究竟是喜是忧，取决于我们应对的方式。生态环境的改善为东北虎提供了更多的食物和繁殖空间，但现有栖息地仍不足以完全满足它们的活动需求。与此同时，人类开发持续挤占野生动物的生存空间，迫使东北虎不得不冒险靠近人类区域，增加了冲突的风险。 ,,无,无,无,2024-11-20 06:57,iPhone 13,0,0,0
P17HF6CAG,#卫生巾造假风波#这一事件让公众对女性用品的品质和品牌态度产生质疑:女性用品作为直接关系女性健康的产品，其精确性和用心程度应当受到高度重视。长度少于标识值，不仅是对消费者信任的伤害，更体现了企业在质量管理上的缺失。这一事件的背后反映出两个核心问题：第一，品牌对细节的忽视可能会对消费者的体验造成巨大影响；第二，女性用品行业的品质与责任感亟待加强。作为女性消费者，更期待企业在生产过程中体现更多的尊重和责任感，而非以模糊的标识规避监管和消费者的信赖。值得庆幸的是，事件也提醒广大消费者更加注重品质监督，同时倒逼企业提升产品标准，让“用心”成为品牌价值的核心。 http://t.cn/A6tSQcSb 显示地图 ,,无,无,#卫生巾造假风波#,2024-11-20 06:57,iPhone 13,1,0,0
P17HtbRgQ,#楼市重磅政策#普通和非普通住房标准有什么区别？主要包括以下方面：1. 定义标准：- 建筑容积率：一般来说，容积率在1.0及以上的为普通住宅，反之为非普通住宅。- 成交价格：单价或者总价不超过最高限的为普通住宅，反之为非普通住宅。不同地区会根据当地房地产市场情况和政策设定具体的价格标准，如北京2024年1月1日起执行的标准为五环内成交价格在8.5万以下，五环到六环成交价格在6.5万以下，六环外住宅成交单价在4.5万以下。- 建筑面积：建筑面积在140平方米及以下（部分地区为144平方米以下）的为普通住宅，反之为非普通住宅。2. 购房成本：- 契税：普通住宅的首套房契税通常为1%至1.5%。非普通住宅不管是首套还是二套，契税税率通通是3%。- 增值税（及附加税）：如果房本满2年，普通住宅免收增值税；非普通住宅的增值税税率一般为5.3%（或5%及相应附加税）。 ,,无,无,无,2024-11-20 06:56,iPhone 13,0,0,0
P17HlFKGa,#国足落败日本#林良铭破门难救主！国足1-3不敌日本全场比赛结束，凭借林良铭的进球 #国足1比3日本# 2025年3月20日，世亚预18强赛，国足将客场挑战沙特。  ,,无,无,无,2024-11-20 06:56,iPhone 13,0,0,0
P14A9BQqz,#国足落败日本#【继续加油！#国足1比3日本队#】#国足不敌日本队# 11月19日，在福建厦门举行的2026美加墨世界杯亚洲区预选赛18强赛第六轮比赛中，中国队主场1:3不敌日本队。继续加油！#国足vs日本#  ,,无,无,无,2024-11-19 23:00,iPhone 13,1,0,0
P13ZMivMm,#卫生巾造假风波#【#医生卫生巾搜索环比上涨3920%#】近日，各大卫生巾品牌因“虚标长度、卫生标准低”持续引发争议，“医用级卫生巾”搜索量飙升。淘宝平台上，多款医用卫生巾近日售出上千件。九派财经记者从知情人士处获悉，阿里健康大药房也将开通“医用妇科护垫”类目。#医用卫生巾#  ,,无,无,无,2024-11-19 21:31,iPhone 13,1,0,3
P13Zv6Xey,#国足再战日本#强赛国足再战日本队，范志毅吸氧名场面来了！今晚范志毅携手赵鹏、管泽元在小破站独家直播讲解，现场更是每人准备了一个吸氧瓶🌪️进球时刻，众人吸氧名场面实在太有梗了🤣  ,,无,无,无,2024-11-19 21:30,iPhone 13,0,0,0
P13ajiv8W,#鸿蒙版微信#鸿蒙系统用户们的好消息，之前鸿蒙版的微信还是需要限量名额，前两天看到终于开始不限量下载安装了，直接在HarmonyOS NEXT应用市场下载就行。  ,,无,无,无,2024-11-19 19:24,iPhone 13,0,0,0
P13a1oHDJ,#楼市重磅政策##广州将在全市收购90平以下存量房##楼市重磅政策#广州安居集团计划于2024年11月18日至12月18日期间，在全市范围内收购符合特定条件的90平方米以下存量商品房，用作保障性住房建设。此举旨在通过增加保障性住房供给来稳定房地产市场，同时优化住房资源分配，推进城市更新与发展，增强社会公平。此次收购的对象须具备五大条件：产权明晰、已完成竣工联合验收、建筑面积不超过90平方米、房屋状态良好且无任何交易限制；如有抵押情况，还需获取相应权利人许可。特别是那些能够形成独立管理和使用的整栋或整单元建筑将被优先考虑。该政策得到了广州市政府的支持，被视为改善市民居住条件的重要措施之一 ,,无,无,无,2024-11-19 19:23,iPhone 13,0,0,0
P139S34op,#国足再战日本#国足再战日本国足今日主场迎战日本对日本队主教练森保一：中国队状态良好！别称“鹭岛”的厦门，将在明晚汇聚中国球迷关注的目光。11月19日20:00，国足主场迎战日本队的世预赛亚洲区18强赛第六轮比赛，将在厦门白鹭体育场上演。赛前发布会上，日本队主教练森保一表示：“中国已经取得两连胜，他们处于良好的状态。明天的比赛一切从零开始，我们需要忘记主场战胜中国队的比赛。我也会准备好比赛计划。”在两队18强赛首回合交锋中，日本队主场7比0取胜。 ,,无,无,无,2024-11-19 19:23,iPhone 13,0,0,0
P12Ig1xRX,#WTT福冈总决赛##孙颖莎王楚钦备战WTT福冈总决赛#莎头组合下训同框，久违的画面太让人怀念！！！孙颖莎、王楚钦福冈总决赛各自登顶！！！  ,,无,无,无,2024-11-19 18:15,iPhone 13,0,0,0
P12I66srZ,#广州将在全市收购90平以下存量房#保障低收入家庭的住有所居，是政府的一项暖心工程，值得点赞！  ,,无,无,无,2024-11-19 18:14,iPhone 13,0,0,0
P12HP9dlS,#国足再战日本#在 2024 年 11 月 19 日晚 20 点于厦门白鹭体育场盛大开启的世界杯亚洲预选赛第三阶段第六轮赛事中，国足迎来了与日本队的关键对决。然而，就在 19 日凌晨 4 点左右，因部分球迷的不当行为，“退钱哥”何胜愤而发文予以斥责。  ,,无,无,无,2024-11-19 18:14,iPhone 13,0,0,0
P12rnpClW,#东北虎进村伤人#这次老虎进村的事件，侧面反映出来中国对老虎的保护颇有成效。但是人冲突，发生之后，直接击毙并不合适，除非那只老虎正在咬人。老虎啊，虽然是凶猛的野兽，但他同时也是生态系统里的顶级捕食者，如果不保护他们，我们生态链上就少了一个重要环节，整个生态链系统就会失衡。他们通过捕食野猪，鹿等食草动物，调控这些种群的数量，就可以防止植被因为过度的啃食而遭到破坏。间接性的也保护了森林的多样性。这些年我们国家的野猪在很多城市泛滥成灾，正是因为老虎少了没有天敌。另一个方面来说，老虎也是生态健康的重要指示物种，他们的栖息地需要足够大的面积，足够的食物资源和非常好的生态环境，只有满足这一系列条件，老虎才能繁衍生息。 ,,无,无,无,2024-11-19 17:33,iPhone 13,0,0,0
P12r9u4vx,#楼市重磅政策##广州将在全市收购90平以下存量房#【广州安居集团：收购90平米以下存量房作为保障房】#广州全市征集90平以下存量房# 11月18日，广州安居集团公告，将在全市范围内收购满足90平米以下的存量房作为保障商品房。征集范围是广州市内已建成的存量商品房房源，需符合：资产负债和法律关系清晰、已取得竣工联合验收意见书、面积在90平方米以下、房源权属清晰可交易、优先选取整栋或整单元未售等五大条件。 ,,无,无,无,2024-11-19 17:32,iPhone 13,0,0,0
P12r0hdNL,#国足对阵日本##国足对阵日本有60余名日媒记者# 国足这次一定要赢，一定要赢，一定要赢，重要的事情说三遍，拜托了  ,,无,无,无,2024-11-19 17:32,iPhone 13,0,0,0
P121v6DJJ,#楼市税收优惠新政##多部门发布楼市税收优惠新政#【#个人购房不超140平契税降至1%# 首套房、二套房均适用！】#个人销售满2年二手房免征增值税# 今天，财政部、税务总局、住房城乡建设部发布公告，明确多项支持房地产市场发展的税收优惠政策。公告明确↓↓（12月1日起执行）①契税方面：在全国范围内，对个人购买家庭唯一住房和家庭第二套住房，只要面积不超过140平方米的，统一按1%的税率缴纳契税；②增值税方面：将各地区土地增值税预征率下限统一降低 0.5个百分点。各地可以结合当地实际情况对实际执行的预征率进行调整。 ,,无,无,无,2024-11-19 16:29,iPhone 13,0,0,0
