微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
OEY3fyKMP,#美国大选投票##万斯为特朗普投票#【特朗普竞选搭档万斯为特朗普投票】#美国大选# 当地时间11月5日，特朗普在美国密歇根州大急流城范安德尔体育馆举行的竞选集会结束几小时后，他的竞选搭档俄亥俄州联邦参议员詹姆斯·万斯在2024年美国总统大选中投下了选票。万斯表示，投票给特朗普/万斯组合是他回馈国家的机会。 #美国东海岸投票站开放# ,,无,无,无,2024-11-06 09:10,无,2,0,0
OEY0DzEa7,#海马体考研照片#【#海马体创始人发声#】11月5日，“考研报名禁用海马体照片”登上热搜榜首。11月5日晚，海马体创始人黄逸涵发文回应称，“这几天基本考研报名提交都已经陆续结束，今年我们服务了超过12万的考生，为他们拍了考研照。早在21年起我们就有严格的标准，提供2个版本照片，使用没有问题的。大家放心，当然明年我们还要进一步提升标准和服务，争取成为更多人的选择，获得更多考点的认可。” ,,无,无,无,2024-11-06 09:04,无,1,0,0
OEXZq2FzT,#美国大选##美国大选多个投票站遭炸弹威胁#【#美国大选多个投票站遭炸弹威胁#】#美选民担忧选举结果引发暴力事件#当地时间5日，美国各地的不少选民选择来到当地投票站进行现场投票。但在选举日当天，有些地区的现场投票进行的并不平静，其中佐治亚州格威内特县、富尔顿县、科布县的投票站都因收到炸弹威胁而进行了临时疏散。这让选民们对可能伴随选举结果而来的暴力事件更加担忧。#24时区全球观察##美国大选#（央视新闻） ,,无,无,无,2024-11-06 09:01,无,1,0,0
OEXWXsw38,#美国大选# 【特朗普or哈里斯？#最胶着美国大选将迎大结局#】当地时间11月5日是美国总统选举的正式投票日，美国媒体普遍认为，2024年大选是美国近年来选情“最为胶着的总统选举”。两位候选人在投票前的最后一天，还在深入“战场州”拼尽全力一搏。据机构预测，今年竞选总开销至少超过159亿美元，继2020年花费151亿美元选总统后，或成为史上最贵选举。 ,,无,无,无,2024-11-06 08:55,无,2,1,0
OEXQFAyju,#美国大选投票# 【“存在人为错误” #美国威斯康星州一地将重新计票#】据美国有线电视新闻网（CNN）当地时间11月5日报道，威斯康星州密尔沃基市发言人杰夫·弗莱明表示，在确认制表机上的门没有正确关闭后，该市将“非常谨慎”地通过制表机重新统计约3万张缺席选票。弗莱明说，所有制表机都被设置为零，选票将再次通过机器。他表示，这可能会给计票过程增加几个小时。弗莱明表示，机器的问题是人为错误造成的，“我们不相信它们被以任何方式篡改了”。（央视） ,,无,无,无,2024-11-06 08:39,无,1,0,0
OEXI2tzd4,#美国大选投票#【#哈里斯特朗普竞选主张大PK#】#哈里斯特朗普竞选主张有何不同# 当地时间11月5日，2024年美国总统选举正式开始投票。多家外媒认为，美国副总统、民主党总统候选人哈里斯和美国前总统、共和党总统候选人特朗普在经济、移民、外交政策等关键问题上存在严重分歧。具体来看，双方的竞选主张有何不同？ ,,无,无,无,2024-11-06 08:18,无,3,2,1
OEXHE88sj,#美国大选投票#【#美国迎来史上最势均力敌总统选举# 选举结果或延迟公布】#美国大选追踪# 美媒普遍认为，2024年大选是美国近年来选情最为胶着的总统选举，也是美国历史上最势均力敌的一场总统选举。在4日当天，民主党候选人哈里斯和共和党候选人特朗普正在关键的“摇摆州”做着最后的竞选造势活动。此次大选，“摇摆州”的民调不断翻转，让最后的结果不确定性较大。 ,,无,无,无,2024-11-06 08:17,无,2,1,0
OEXHkyszx,#美国大选投票##美国2个州结束大选投票#【#今天下午美国大选结束投票#】美东时间5日下午18时，除个别国会议员选区外，美国印第安纳州和肯塔基州陆续关闭各地投票站，成为2024#美国大选#最早结束投票的两个州，计票工作随即展开。因时区差异和各州规定不同，美国各州在总统大选投票日的投票结束时间不尽相同。最晚结束投票的州是阿拉斯加州，为美国东部时间6日凌晨1点（北京时间11月6日下午2点）。（央视记者曹健） ,,无,无,无,2024-11-06 08:16,无,2,1,0
OEXH0DTET,#瑞士卷怎么分#【#社区将再去瑞士卷当事人家中调查#】#瑞士卷风波当事人否认摆拍# 近日，女子发视频自我曝光就8个瑞士卷怎么分享一事与丈夫进行争论，事情发酵后引发网友热议，也有网友质疑此事是剧本。记者了解到，当事人居住地在浙江省义乌市。11月5日晚，记者从义乌市相关社区负责人及知情人处了解到，社区已经去当事人家里了解过情况，但当事人有点抵触，社区正准备第二次去入户调查。11月5日，记者联系女博主未能成功，但了解到女博主的住址是在浙江省义乌市。 ,,无,无,无,2024-11-06 08:16,无,2,1,0
OEXFNrOHL,#美国大选##特朗普#【#哈里斯特朗普竞选主张大PK#】#哈里斯特朗普竞选主张有何不同# 当地时间11月5日，2024年美国总统选举正式开始投票。多家外媒认为，美国副总统、民主党总统候选人哈里斯和美国前总统、共和党总统候选人特朗普在经济、移民、外交政策等关键问题上存在严重分歧。具体来看，双方的竞选主张有何不同？ ,,无,无,无,2024-11-06 08:13,iPhone客户端,2,1,0
OEXAK4ISG,#三种视角看美国大选的不确定性##美国大选# 【美股开盘｜三大指数集体高开 #特朗普概念股走强#】美股三大指数集体高开，道指涨0.01%，纳指涨0.39%，标普500指数涨0.20%。美国已有超过20个州开放2024年总统大选投票站，特朗普概念股走强，特朗普媒体科技集团涨超9%，Phunware涨逾6%，Rumble涨近4%。芯片股涨跌不一，格芯涨超15%，恩智浦半导体跌逾7%。 ,,无,无,无,2024-11-06 08:00,iPhone客户端,3,1,0
OEXcZwLyN,#瑞士卷当事人称非常后悔并抱歉#【#社区将再去瑞士卷当事人家中调查#】#瑞士卷风波当事人否认摆拍# 近日，女子发视频自我曝光就8个瑞士卷怎么分享一事与丈夫进行争论，事情发酵后引发网友热议，也有网友质疑此事是剧本。记者了解到，当事人居住地在浙江省义乌市。11月5日晚，记者从义乌市相关社区负责人及知情人处了解到，社区已经去当事人家里了解过情况，但当事人有点抵触，社区正准备第二次去入户调查。11月5日，记者联系女博主未能成功，但了解到女博主的住址是在浙江省义乌市。 ,,无,无,无,2024-11-06 07:02,iPhone客户端,2,1,0
OEXcMvz9I,【#律师谈宝妈吃瑞士卷被疑剧本#：若为摆拍，博主或被追究法律责任】#瑞士卷当事人称非常后悔并抱歉#据红星新闻报道：10月底，一位全职宝妈博主在社交平台上发布了一条视频，记录了她和丈夫的一次争吵。一盒瑞士卷8个，女儿吃了2个，儿子吃了2个，丈夫吃了2， 剩下2个博主刚准备吃，就遭到了丈夫的一顿教训。 ,,无,无,无,2024-11-06 07:01,iPhone客户端,4,1,1
OEXcyB7Xd,#警方通报网传柳州女子喝醉被强暴#【#柳州女子喝醉被强暴为不实信息#】 据柳州警方， 2024年11月5日上午，网传“柳州一女子喝醉在路边被强暴后自杀”的视频信息，引发社会关注。经查，网传信息不属实，无被性侵和自杀行为，排除刑事案件发生。现将情况通报如下：经排查监控视频和走访当事人，2024年11月2日23时22分，曹某（男，32岁）和孔某某（女，36岁）在东环路西一巷某餐饮店与朋友就餐结束后，两人在路边等车返程。期间，孔某某因醉酒在路边花圃处呕吐及因站立不稳多次摔倒，曹某见状上前搀扶。该过程被路人拍摄发至微信群后，被他人捏造不实信息发布上网。警方提醒: 网络不是法外之地，制造虚假信息、传播有害信息依法将受到惩处。希望广大网民不信谣不传谣，共同维护良好的网络秩序。 ,,无,无,无,2024-11-06 07:01,iPhone客户端,2,0,0
OEXca5OaK,【#柳州女子喝醉被强暴为不实信息#】#警方通报网传柳州女子喝醉被强暴#  据柳州警方， 2024年11月5日上午，网传“柳州一女子喝醉在路边被强暴后自杀”的视频信息，引发社会关注。经查，网传信息不属实，无被性侵和自杀行为，排除刑事案件发生。现将情况通报如下：经排查监控视频和走访当事人，2024年11月2日23时22分，曹某（男，32岁）和孔某某（女，36岁）在东环路西一巷某餐饮店与朋友就餐结束后，两人在路边等车返程。期间，孔某某因醉酒在路边花圃处呕吐及因站立不稳多次摔倒，曹某见状上前搀扶。该过程被路人拍摄发至微信群后，被他人捏造不实信息发布上网。警方提醒: 网络不是法外之地，制造虚假信息、传播有害信息依法将受到惩处。希望广大网民不信谣不传谣，共同维护良好的网络秩序。 ,,无,无,无,2024-11-06 07:00,iPhone客户端,1,0,0
OEXc9lnwE,【#媒体评瑞士卷事件#：#挑起两性矛盾和对立不应成为流量密码#】一位“全职宝妈”把瑞士卷带火了，因其在社交平台上发布了一条，吃了八个瑞士卷中的最后两个却被丈夫指责教训的视频。引发了网友的对家庭关系、全职妈妈生活现状等问题的共情和讨论。“八个瑞士卷怎么分”成为“全国男性统考题目”，相关讨论多次登上热搜。 ,,无,无,无,2024-11-06 07:00,iPhone客户端,2,2,0
OEXc9btMt,【#海马体称若因照片不能报考可退款#】#官方回应海马体照片会影响身份核验# 近日，在2025年考研网上报名系统中，辽宁抚顺报考点禁止使用海马体照片作为准考证照片，中国传媒大学报考点也发布相关公告，明确表示“请勿使用海马体照片”，此事引发热议。11月5日中午，海马体回应考研报名被禁用：店里有专门拍摄公务员、研究生考试照的原生版。另外，海马体相关人士回复@凤凰网科技 称“如果因为限制问题，导致您没有成功使用我们照片报考的，我们为您退款。” ,,无,无,无,2024-11-06 07:00,iPhone客户端,2,1,0
OEXc8zQ2a,#美国大选# 【#美国47州检察长求和平#】据央视新闻报道， 当地时间11月5日，美国47个州及3个美属地的检察长当日发布联合声明，呼吁大选后“和平移交权力”，并表示将“谴责与选举结果有关的任何暴力行为”。声明表示，司法部门将对相关非法行为进行执法。据悉，除印第安纳州、蒙大拿州和得克萨斯州外，美国各州检察长均签署了该声明。哥伦比亚特区、美属萨摩亚、北马里亚纳群岛和美属维尔京群岛的检察长也签署了该声明。（长安街知事） ,,无,无,无,2024-11-06 07:00,iPhone客户端,3,1,0
OEXc7mNvc,#美国大选##美大选选举日投票正式开始#最新消息：当地时间11月5日凌晨零点，北京时间今天下午1点，美国新罕布什尔州小镇迪克斯维尔山口的选民率先开始投票。2024年美国大选选举日投票正式开始。这一地区一直保持着“午夜投票”的传统。不过，全美绝大多数投票站都将在当地时间5日早晨开放，并将持续开放至当地时间5日晚或6日凌晨。 ,,无,无,无,2024-11-06 07:00,iPhone客户端,3,1,0
OEWNAgMZm,#美国大选##美国迎来史上最势均力敌总统选举# 当地时间11月5日，央视记者获悉，美国佛罗里达州选民当日早上在州政府网站上查询选民登记状态时收到错误信息。佛罗里达州务卿发言人证实，该州的在线选民信息查询工具遇到了“技术问题”。目前，佛罗里达州正在解决该问题，并正在为选民提供其他网站和地点，以便他们查找选民信息和选区。截至目前，佛罗里达州尚未报告具体是何“技术问题”以及可能造成的后续影响。（央视新闻） ,,无,无,无,2024-11-06 05:59,无,2,1,0
OEWNhBsES,#美国大选##哈里斯#【#哈里斯特朗普竞选主张大PK#】#哈里斯特朗普竞选主张有何不同# 当地时间11月5日，2024年美国总统选举正式开始投票。多家外媒认为，美国副总统、民主党总统候选人哈里斯和美国前总统、共和党总统候选人特朗普在经济、移民、外交政策等关键问题上存在严重分歧。具体来看，双方的竞选主张有何不同？ ,,无,无,无,2024-11-06 05:58,无,2,1,0
